idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
69,add,4,5954,5954,1,5954,1,"{'ok': True, 'value': 5954, 'stdout': '5954\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09989786148071289}",1,Compute: 3954 + 2000
70,ilp_partition,8,2,2,1,4,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [7, 2, 11, 24, 24, 8, 11, 15]"
71,rod,16,704,13,0,44,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [44, 22, 46, 16, 9, 24, 33, 14, 35, 26, 5, 9, 27, 37, 43, 23]"
72,lcs,2,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09726691246032715}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dc""
T = ""a"""
73,add,4,11676,11676,1,11676,1,"{'ok': True, 'value': 11676, 'stdout': '11676\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09196901321411133}",1,Compute: 7410 + 4266
74,sub,4,2381,2381,1,2381,1,"{'ok': True, 'value': 2381, 'stdout': '2381\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10815119743347168}",1,Compute: 4332 - 1951
75,rod,2,2,2,1,1,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09611797332763672}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [1, 1]"
76,ilp_assign,4,11,11,1,0,0,"{'ok': True, 'value': 11, 'stdout': '11\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09412431716918945}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 10, 3, 2], [4, 8, 7, 6], [9, 3, 2, 10], [8, 3, 10, 7]]"
77,mul,4,13440174,13440174,1,13440174,1,"{'ok': True, 'value': 13440174, 'stdout': '13440174\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09742379188537598}",1,Compute: 2046 * 6569
78,lcs,8,7,7,1,0,0,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09541869163513184}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aabcacbd""
T = ""aadcacbd"""
79,sub,8,57430313,57430313,1,57430313,1,"{'ok': True, 'value': 57430313, 'stdout': '57430313\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08239269256591797}",1,Compute: 76237793 - 18807480
80,mul,2,1782,1782,1,1782,1,"{'ok': True, 'value': 1782, 'stdout': '1782\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10590004920959473}",1,Compute: 81 * 22
81,ilp_prod,8,84,3,0,4,0,"{'ok': True, 'value': 84, 'stdout': '84\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10500693321228027}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [7, 20, 24, 12]
consumption (rows=resources) = [[6, 8, 7, 4], [8, 8, 6, 8], [1, 8, 5, 3], [8, 1, 4, 1]]
capacity = [27, 31, 28, 16]
upper_bounds = [3, 3, 3, 3]"
82,ilp_partition,8,1,1,1,41,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [24, 16, 18, 11, 23, 3, 9, 5]"
83,ilp_assign,2,10,10,1,10,1,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09860992431640625}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 6], [5, 5]]"
84,ilp_prod,8,91,4,0,76,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [19, 5, 24, 5]
consumption (rows=resources) = [[7, 1, 6, 1], [2, 1, 5, 5], [4, 3, 5, 4], [2, 7, 8, 6]]
capacity = [28, 21, 26, 29]
upper_bounds = [4, 4, 3, 4]"
85,rod,4,32,32,1,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [8, 11, 7, 6]"
86,ilp_partition,8,0,0,1,19,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09225821495056152}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 10, 1, 12, 19, 18, 2, 24]"
87,rod,16,544,544,1,223,0,"{'ok': True, 'value': 544, 'stdout': '544\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08205866813659668}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [34, 24, 35, 2, 39, 40, 31, 16, 18, 3, 40, 21, 26, 41, 7, 35]"
88,rod,4,28,28,1,1,0,"{'ok': True, 'value': 28, 'stdout': '28\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10085105895996094}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [7, 1, 5, 3]"
89,ilp_partition,2,5,5,1,2,0,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09838056564331055}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 6, 1, 6]"
90,ilp_partition,2,1,1,1,6,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08617305755615234}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 2, 6, 1]"
91,ilp_assign,2,7,7,1,7,1,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08101367950439453}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 2], [5, 5]]"
92,sub,32,17841923654524303792813220481147,,0,17841923654524303792813220481147,1,"{'ok': True, 'value': 17841923654524303792813220481147, 'stdout': '17841923654524303792813220481147\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08887624740600586}",1,Compute: 44033482725673359105364100438118 - 26191559071149055312550879956971
93,mul,2,4725,4725,1,4725,1,"{'ok': True, 'value': 4725, 'stdout': '4725\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09718751907348633}",1,Compute: 63 * 75
94,lcs,8,4,0,0,0,0,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09366154670715332}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""badcabdd""
T = ""adaadba"""
95,ilp_partition,8,1,1,1,33,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [20, 13, 23, 7, 11, 10, 13, 2]"
96,lcs,16,9,,0,10,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1026604175567627}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcccadccccbdbabd""
T = ""dadbacbbcdabbcbd"""
97,rod,4,44,44,1,0,0,"{'ok': True, 'value': 44, 'stdout': '44\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1121222972869873}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [11, 8, 12, 11]"
98,sub,16,1969773049569501,1969773049569501,1,1969773050429501,0,"{'ok': True, 'value': 1969773049569501, 'stdout': '1969773049569501\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09122562408447266}",1,Compute: 4920052939095502 - 2950279889526001
99,add,8,108211278,108211278,1,108211278,1,"{'ok': True, 'value': 108211278, 'stdout': '108211278\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08315896987915039}",1,Compute: 98178973 + 10032305
100,mul,4,71996380,71996380,1,71996380,1,"{'ok': True, 'value': 71996380, 'stdout': '71996380\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0928797721862793}",1,Compute: 7715 * 9332
101,sub,32,39638700561981230188979261192964,,0,39638700562081229988979291192964,0,"{'ok': True, 'value': 39638700561981230188979261192964, 'stdout': '39638700561981230188979261192964\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08130455017089844}",1,Compute: 51900841737503638447358522342190 - 12262141175522408258379261149226
102,ilp_assign,32,104,77,0,5040,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[75, 18, 3, 96, 72, 18, 14], [10, 91, 9, 78, 85, 15, 26], [13, 63, 56, 11, 15, 61, 92], [58, 65, 94, 22, 70, 14, 18], [48, 94, 55, 66, 17, 11, 81], [65, 5, 94, 71, 32, 13, 94], [49, 48, 68, 42, 72, 90, 74]]"
103,sub,2,47,47,1,47,1,"{'ok': True, 'value': 47, 'stdout': '47\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08885359764099121}",1,Compute: 74 - 27
104,rod,8,120,120,1,8,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [15, 1, 7, 10, 4, 21, 10, 18]"
105,knap,8,74,,0,85,0,"{'ok': True, 'value': 74, 'stdout': '74\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11768150329589844}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [13, 14, 1, 14, 11, 15, 7, 12]
V = [19, 31, 6, 12, 7, 18, 8, 10]
C = 43"
106,ilp_partition,32,1,1,1,5,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0925436019897461}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [9, 90, 21, 73, 1, 39, 96, 24, 13, 20, 33, 23, 51, 33, 67, 83, 54, 42, 69, 94, 55, 63, 60, 16]"
107,rod,8,64,64,1,1,0,"{'ok': True, 'value': 64, 'stdout': '64\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09444189071655273}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [3, 16, 7, 10, 1, 23, 15, 20]"
108,mul,32,1932935498122884129276301212303383457765586591338915566327393480,,0,1932333972777406535237188300978333233377777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777777,0,"{'ok': True, 'value': 1932935498122884129276301212303383457765586591338915566327393480, 'stdout': '1932935498122884129276301212303383457765586591338915566327393480\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09305191040039062}",1,Compute: 30914937711314582856339181415630 * 62524321290010153101622114611196
109,ilp_partition,4,7,7,1,9,0,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0960390567779541}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [9, 9, 1, 10]"
110,ilp_prod,2,32,32,1,2,0,"{'ok': True, 'value': 32, 'stdout': '32\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0853266716003418}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [8, 7]
consumption (rows=resources) = [[2, 3], [2, 2]]
capacity = [9, 8]
upper_bounds = [4, 3]"
111,sub,16,4033845513728054,673,0,4033845513728054,1,"{'ok': True, 'value': 4033845513728054, 'stdout': '4033845513728054\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08413481712341309}",1,Compute: 6165275140677673 - 2131429626949619
112,add,4,14883,14883,1,14883,1,"{'ok': True, 'value': 14883, 'stdout': '14883\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08457493782043457}",1,Compute: 6739 + 8144
113,ilp_assign,8,38,2,0,5040,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[15, 16, 24, 15, 2, 14, 16], [15, 15, 4, 3, 3, 8, 4], [5, 14, 7, 15, 20, 3, 14], [18, 13, 2, 6, 8, 16, 8], [5, 9, 12, 11, 14, 4, 18], [10, 20, 18, 7, 23, 10, 15], [17, 20, 15, 18, 21, 9, 9]]"
114,ilp_assign,32,127,,0,7,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[37, 13, 18, 54, 13, 96, 25], [92, 17, 23, 89, 35, 36, 87], [42, 22, 58, 91, 44, 70, 13], [12, 51, 2, 8, 25, 44, 56], [32, 43, 55, 76, 16, 43, 9], [62, 78, 64, 39, 32, 50, 92], [8, 45, 43, 22, 12, 72, 36]]"
115,rod,16,384,384,1,0,0,"{'ok': True, 'value': 384, 'stdout': '384\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09368276596069336}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [24, 37, 9, 25, 37, 1, 11, 38, 1, 44, 25, 46, 12, 10, 2, 2]"
116,knap,32,1878,4,0,505,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [10, 19, 20, 5, 50, 15, 9, 35, 39, 46, 62, 52, 41, 60, 45, 30, 5, 50, 47, 44, 1, 32, 10, 61, 15, 48, 56, 32, 4, 15, 6, 46]
V = [11, 94, 47, 88, 69, 125, 124, 108, 1, 61, 123, 89, 42, 12, 123, 43, 99, 74, 124, 55, 7, 117, 45, 114, 81, 84, 111, 37, 110, 101, 61, 95]
C = 505"
117,sub,4,61,61,1,61,1,"{'ok': True, 'value': 61, 'stdout': '61\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10439443588256836}",1,Compute: 3653 - 3592
118,ilp_assign,4,6,6,1,0,0,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0915226936340332}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 2, 2, 12], [1, 9, 8, 11], [4, 2, 8, 7], [5, 4, 11, 1]]"
119,rod,32,832,10,0,35,0,"{'ok': True, 'value': 832, 'stdout': '832\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10524821281433105}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [26, 39, 13, 57, 84, 82, 35, 31, 83, 34, 40, 11, 48, 19, 58, 4, 50, 83, 58, 7, 81, 37, 66, 80, 55, 60, 79, 73, 96, 67, 25, 21]"
120,ilp_partition,16,1,1,1,333,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10580325126647949}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 10, 22, 3, 22, 40, 11, 30, 25, 44, 13, 27, 32, 13, 11, 26]"
121,ilp_assign,16,35,2,0,6,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[1, 6, 31, 21, 26, 15, 28], [4, 37, 3, 27, 6, 17, 13], [47, 21, 12, 8, 12, 45, 24], [2, 15, 3, 1, 25, 35, 1], [9, 8, 39, 39, 13, 6, 48], [30, 13, 1, 34, 40, 27, 5], [35, 12, 15, 15, 27, 25, 31]]"
122,ilp_assign,32,109,2,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[70, 51, 40, 31, 73, 89, 12], [20, 78, 52, 47, 95, 37, 46], [65, 48, 3, 2, 1, 19, 33], [95, 88, 89, 27, 84, 18, 24], [15, 63, 95, 62, 86, 17, 36], [34, 18, 6, 23, 85, 45, 96], [42, 26, 81, 13, 65, 64, 19]]"
123,lcs,8,6,,0,6,1,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08144688606262207}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cabaddcb""
T = ""caaadcab"""
124,knap,2,15,15,1,1,0,"{'ok': True, 'value': 15, 'stdout': '15\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0936894416809082}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 1, 5]
V = [6, 9, 4]
C = 4"
125,ilp_assign,2,2,2,1,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08804154396057129}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[6, 1], [1, 1]]"
126,mul,8,258700814332341,0,0,25874300383301,0,"{'ok': True, 'value': 258700814332341, 'stdout': '258700814332341\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08694100379943848}",1,Compute: 17452713 * 14822957
127,rod,8,136,136,1,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [17, 10, 15, 18, 11, 13, 22, 11]"
128,add,16,3560078081463234,3560078081463234,1,3560078081463234,1,"{'ok': True, 'value': 3560078081463234, 'stdout': '3560078081463234\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09146618843078613}",1,Compute: 2362035621519192 + 1198042459944042
129,mul,2,2436,2436,1,2436,1,"{'ok': True, 'value': 2436, 'stdout': '2436\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08810830116271973}",1,Compute: 87 * 28
130,lcs,32,17,,0,-1,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cdcdccabcbacdbaadddccbcdbadbaaab""
T = ""accbaabbcdcdbdabadadbbabcccdcdd"""
131,rod,2,4,4,1,4,1,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09584522247314453}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [2, 2]"
132,mul,4,31862544,31862544,1,31862544,1,"{'ok': True, 'value': 31862544, 'stdout': '31862544\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08177614212036133}",1,Compute: 8246 * 3864
133,sub,16,5926578466363324,5926578466363324,1,5926578466363324,1,"{'ok': True, 'value': 5926578466363324, 'stdout': '5926578466363324\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08951330184936523}",1,Compute: 9888266147392238 - 3961687681028914
134,sub,8,5475727,5475727,1,5475727,1,"{'ok': True, 'value': 5475727, 'stdout': '5475727\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11093902587890625}",1,Compute: 50641782 - 45166055
135,mul,8,1128845323553049,6,0,112724631674347,0,"{'ok': True, 'value': 1128845323553049, 'stdout': '1128845323553049\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08564424514770508}",1,Compute: 61496581 * 18356229
136,ilp_prod,2,11,11,1,1,0,"{'ok': True, 'value': 11, 'stdout': '11\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1059868335723877}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 5]
consumption (rows=resources) = [[3, 1], [2, 3]]
capacity = [8, 7]
upper_bounds = [3, 3]"
137,knap,2,10,10,1,4,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09920120239257812}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [5, 4, 3]
V = [10, 4, 5]
C = 6"
138,mul,2,1078,1078,1,1078,1,"{'ok': True, 'value': 1078, 'stdout': '1078\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0964665412902832}",1,Compute: 49 * 22
139,lcs,16,10,9,0,272,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""adbdabbdaddccdcc""
T = ""cadacbddddadcbc"""
140,ilp_prod,8,54,7,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 9, 17, 12]
consumption (rows=resources) = [[7, 7, 3, 3], [8, 4, 3, 4], [2, 5, 3, 3], [8, 2, 8, 4]]
capacity = [29, 21, 19, 17]
upper_bounds = [3, 3, 3, 4]"
141,knap,32,1522,3,0,53,0,"{'ok': True, 'value': 1522, 'stdout': '1522\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09347271919250488}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [49, 38, 31, 28, 33, 31, 48, 59, 31, 44, 19, 42, 32, 19, 33, 23, 15, 58, 62, 27, 24, 46, 32, 12, 64, 27, 38, 50, 35, 26, 46, 53]
V = [81, 6, 12, 50, 51, 42, 118, 21, 65, 74, 125, 108, 81, 99, 14, 30, 16, 86, 41, 69, 113, 80, 107, 124, 96, 57, 23, 21, 24, 5, 85, 25]
C = 587"
142,rod,8,120,120,1,0,0,"{'ok': True, 'value': 120, 'stdout': '120\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0999600887298584}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [15, 11, 17, 5, 12, 15, 21, 21]"
143,ilp_partition,2,0,0,1,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09093141555786133}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [2, 1, 6, 3]"
144,add,2,58,58,1,58,1,"{'ok': True, 'value': 58, 'stdout': '58\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0824737548828125}",1,Compute: 15 + 43
