idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
78,ilp_prod,8,45,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [8, 6, 16, 15]
consumption (rows=resources) = [[5, 5, 8, 6], [2, 4, 6, 1], [1, 1, 5, 6], [8, 7, 6, 7]]
capacity = [18, 18, 26, 30]
upper_bounds = [3, 3, 3, 3]"
79,ilp_assign,8,33,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[4, 9, 7, 20, 18, 23, 16], [22, 12, 9, 6, 18, 7, 10], [7, 8, 12, 3, 9, 3, 15], [3, 21, 19, 21, 11, 8, 13], [10, 2, 11, 6, 11, 19, 10], [8, 11, 4, 18, 20, 19, 20], [3, 8, 8, 1, 8, 13, 3]]"
80,ilp_partition,2,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05408477783203125}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 4, 3, 2]"
81,ilp_partition,16,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05716109275817871}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [9, 6, 30, 42, 20, 1, 3, 35, 4, 34, 9, 3, 18, 8, 28, 6]"
82,sub,2,74,74,1,74,1,"{'ok': True, 'value': 74, 'stdout': '74\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.06177330017089844}",1,Compute: 93 - 19
83,rod,16,720,720,1,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [45, 11, 29, 40, 43, 34, 13, 24, 34, 1, 44, 25, 38, 28, 26, 22]"
84,sub,16,2635708355059738,2635708355059738,1,2635708355059738,1,"{'ok': True, 'value': 2635708355059738, 'stdout': '2635708355059738\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.057057857513427734}",1,Compute: 4197047776967074 - 1561339421907336
85,knap,32,1704,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [20, 30, 4, 14, 33, 20, 62, 13, 52, 24, 1, 12, 55, 7, 28, 55, 45, 7, 14, 54, 16, 34, 36, 23, 62, 7, 28, 12, 50, 16, 58, 38]
V = [128, 101, 30, 123, 28, 39, 99, 52, 43, 66, 107, 74, 127, 55, 87, 125, 27, 3, 89, 69, 15, 113, 77, 26, 59, 71, 70, 64, 106, 38, 34, 66]
C = 465"
86,ilp_assign,16,81,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[38, 47, 10, 39, 17, 30, 34], [11, 9, 9, 46, 29, 24, 20], [26, 16, 8, 46, 14, 46, 44], [20, 5, 7, 15, 26, 21, 32], [7, 12, 3, 4, 39, 2, 14], [44, 3, 32, 46, 34, 47, 40], [29, 22, 43, 18, 8, 40, 45]]"
87,mul,8,629680493922896,629680493922896,1,629680493922896,1,"{'ok': True, 'value': 629680493922896, 'stdout': '629680493922896\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0552980899810791}",1,Compute: 38471833 * 16367312
88,ilp_partition,16,1,1,1,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [13, 2, 32, 41, 9, 48, 18, 44, 13, 43, 29, 25, 22, 41, 18, 17]"
89,ilp_partition,2,2,2,1,2,1,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05381608009338379}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [4, 5, 1, 4]"
90,mul,32,1577852026780719811047825796939209131923108897781399330628466866,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 17277278200172625371633050518757 * 91325265964922342517535192411338
91,sub,4,4723,4723,1,4723,1,"{'ok': True, 'value': 4723, 'stdout': '4723\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04435563087463379}",1,Compute: 7139 - 2416
92,ilp_partition,8,1,1,1,1,1,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.044775962829589844}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [18, 9, 18, 15, 18, 15, 1, 13]"
93,mul,2,3654,3654,1,3654,1,"{'ok': True, 'value': 3654, 'stdout': '3654\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04504585266113281}",1,Compute: 58 * 63
94,ilp_partition,4,4,4,1,4,1,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.046370506286621094}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [9, 11, 1, 7]"
95,mul,16,28225906779259764494438198424212,,0,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 3333881528514017 * 8466379665218836
96,sub,8,23209283,23209283,1,23209283,1,"{'ok': True, 'value': 23209283, 'stdout': '23209283\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04933738708496094}",1,Compute: 50078212 - 26868929
97,sub,2,48,48,1,48,1,"{'ok': True, 'value': 48, 'stdout': '48\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.04581570625305176}",1,Compute: 73 - 25
98,add,2,60,60,1,60,1,"{'ok': True, 'value': 60, 'stdout': '60\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.05295610427856445}",1,Compute: 18 + 42
99,ilp_prod,4,44,44,1,,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 5, 11]
consumption (rows=resources) = [[2, 1, 3], [1, 1, 1], [1, 4, 1]]
capacity = [12, 11, 12]
upper_bounds = [6, 3, 4]"
