idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
376,ilp_prod,2,18,,0,24,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.37414121627807617}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 4]
consumption (rows=resources) = [[3, 3], [1, 3]]
capacity = [9, 8]
upper_bounds = [3, 3]"
377,mul,2,7448,6379936,0,7408,0,"{'ok': True, 'value': 7448, 'stdout': '7448\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09519219398498535}",1,Compute: 98 * 76
378,ilp_prod,2,10,15,0,18,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.37743330001831055}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [3, 5]
consumption (rows=resources) = [[3, 3], [2, 2]]
capacity = [8, 8]
upper_bounds = [3, 3]"
379,ilp_partition,16,1,307,0,3,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.22232890129089355}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [7, 41, 13, 17, 46, 30, 17, 35, 4, 18, 16, 3, 8, 1, 45, 44]"
380,lcs,32,18,17,0,0,0,"{'ok': True, 'value': 18, 'stdout': '18\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10452866554260254}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bbcaccdaccccdcbddaaddbaccabacbdb""
T = ""cbabddadbbaaaadbbaddadacadacabad"""
381,ilp_assign,2,6,2,0,3,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.2005939483642578}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 2], [4, 6]]"
382,ilp_assign,8,41,10,0,5,0,"{'ok': True, 'value': 41, 'stdout': '41\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3713071346282959}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[2, 1, 23, 2, 14, 12, 2], [17, 15, 19, 24, 22, 15, 21], [17, 10, 18, 13, 13, 22, 11], [9, 16, 3, 1, 5, 11, 3], [21, 12, 2, 2, 21, 13, 11], [7, 5, 14, 8, 10, 11, 1], [8, 7, 9, 13, 10, 16, 13]]"
383,ilp_partition,32,1,10,0,84,0,"{'ok': False, 'value': None, 'stdout': 'inf\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08057522773742676}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [68, 62, 90, 74, 53, 84, 35, 16, 73, 33, 24, 43, 59, 4, 24, 13, 21, 61, 91, 66, 38, 31, 44, 64]"
384,add,16,11265701697726455,1130404398611205,0,11265301697786355,0,"{'ok': True, 'value': 11265701697726455, 'stdout': '11265701697726455\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08567070960998535}",1,Compute: 7683990104253271 + 3581711593473184
385,sub,32,27091880869801641950979642481254,0,0,27029830868731642041979642481254,0,"{'ok': True, 'value': 27091880869801641950979642481254, 'stdout': '27091880869801641950979642481254\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0866386890411377}",1,Compute: 58800716612525926336973995403575 - 31708835742724284385994352922321
386,mul,2,4048,4048,1,4008,0,"{'ok': True, 'value': 4048, 'stdout': '4048\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09513998031616211}",1,Compute: 44 * 92
387,add,32,109576421601547609931588032555392,1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,119582481094621857352932171870956,0,"{'ok': True, 'value': 109576421601547609931588032555392, 'stdout': '109576421601547609931588032555392\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07881546020507812}",1,Compute: 85584709094621857352932171870956 + 23991712506925752578655860684436
388,sub,2,61,61,1,61,1,"{'ok': True, 'value': 61, 'stdout': '61\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08914470672607422}",1,Compute: 92 - 31
389,knap,32,1769,534,0,12,0,"{'ok': True, 'value': 1769, 'stdout': '1769.0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.25832343101501465}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [27, 14, 62, 12, 31, 17, 45, 36, 33, 6, 53, 46, 2, 42, 24, 32, 23, 60, 12, 3, 44, 1, 7, 52, 35, 38, 51, 59, 37, 47, 63, 54]
V = [69, 69, 44, 118, 101, 93, 70, 3, 83, 64, 49, 88, 121, 89, 64, 38, 47, 91, 71, 10, 74, 121, 64, 122, 47, 103, 34, 115, 83, 32, 29, 48]
C = 534"
390,ilp_partition,16,1,104,0,0,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10083484649658203}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [30, 34, 26, 4, 6, 10, 16, 29, 31, 33, 28, 35, 8, 14, 26, 7]"
391,ilp_assign,2,7,1,0,0,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.18735551834106445}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[2, 1], [6, 5]]"
392,sub,2,12,12,1,12,1,"{'ok': True, 'value': 12, 'stdout': '12\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07572102546691895}",1,Compute: 74 - 62
393,lcs,16,9,10,0,0,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0711524486541748}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""dcdddadadaadaddc""
T = ""ddcddbabcadbabc"""
394,add,8,111095516,111111111,0,111105516,0,"{'ok': True, 'value': 147627107, 'stdout': '147627107\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07841968536376953}",0,Compute: 74563925 + 36531591
395,mul,16,37276528268211146011085956805178,1,0,370409720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 4870994613815209 * 7652754975849642
396,ilp_assign,16,66,100,0,1,0,"{'ok': True, 'value': 66, 'stdout': '66\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.3540992736816406}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[39, 16, 34, 46, 35, 6, 25], [35, 33, 22, 7, 36, 15, 26], [19, 40, 42, 23, 28, 1, 44], [3, 17, 47, 8, 22, 33, 9], [22, 4, 38, 7, 24, 21, 37], [31, 18, 41, 17, 12, 31, 20], [12, 1, 14, 45, 11, 44, 10]]"
397,ilp_partition,2,2,11,0,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09080910682678223}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [2, 3, 3, 6]"
398,lcs,4,2,2,1,1,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08371424674987793}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""caca""
T = ""abbc"""
399,mul,8,2459981525813142,394664232000,0,2461234547272,0,"{'ok': True, 'value': 2459981525813142, 'stdout': '2459981525813142\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09572672843933105}",1,Compute: 98666058 * 24932399
400,mul,16,52268605480251191156146046476515,7,0,5204444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444444,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,Compute: 7754432471991351 * 6740481095043765
401,lcs,32,19,17,0,0,0,"{'ok': True, 'value': 19, 'stdout': '19\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09339690208435059}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cbccbcbabdcadcadbcbbdaabdcddaabb""
T = ""caccadcbddbdaabcaaabacbdbcacadadb"""
402,rod,4,20,13,0,5,0,"{'ok': True, 'value': 20, 'stdout': '20\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0841681957244873}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 4
P = [5, 4, 4, 3]"
403,mul,8,5376080768273523,5651999999999998999,0,534499999999999999,0,"{'ok': True, 'value': 5376080768273523, 'stdout': '5376080768273523\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09450221061706543}",1,Compute: 67759713 * 79340371
404,ilp_assign,16,52,49,0,48,0,"{'ok': True, 'value': 52, 'stdout': '52\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.38581061363220215}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[44, 35, 29, 32, 23, 7, 3], [28, 20, 26, 13, 33, 17, 16], [47, 6, 33, 30, 32, 4, 30], [18, 28, 6, 1, 28, 28, 26], [3, 3, 15, 18, 8, 48, 48], [31, 40, 21, 18, 15, 42, 36], [10, 34, 30, 5, 41, 32, 2]]"
405,knap,16,431,154,0,0,0,"{'ok': True, 'value': 431, 'stdout': '431\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.20730376243591309}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [11, 30, 20, 4, 25, 19, 12, 11, 29, 20, 20, 2, 31, 31, 19, 24]
V = [62, 41, 12, 11, 62, 23, 59, 55, 25, 43, 36, 18, 34, 50, 44, 2]
C = 154"
406,ilp_partition,2,0,0,1,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07792997360229492}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 1, 3, 1]"
407,sub,16,4479521710405140,4479521710395140,0,4479924710405140,0,"{'ok': True, 'value': 4479521710405140, 'stdout': '4479521710405140\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0706632137298584}",1,Compute: 9744914703396234 - 5265392992991094
408,knap,32,1719,467,0,59,0,"{'ok': True, 'value': 1719, 'stdout': '1719.0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.20221424102783203}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [56, 14, 53, 42, 6, 47, 44, 16, 3, 31, 22, 5, 33, 44, 48, 51, 53, 38, 1, 20, 53, 5, 52, 21, 7, 15, 12, 20, 16, 43, 32, 31]
V = [38, 47, 41, 122, 44, 64, 72, 79, 124, 88, 43, 116, 69, 3, 90, 31, 13, 84, 35, 114, 44, 82, 59, 81, 49, 108, 94, 82, 32, 30, 20, 50]
C = 467"
409,rod,8,112,7,0,1,0,"{'ok': True, 'value': 112, 'stdout': '112\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08985376358032227}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [14, 11, 1, 12, 12, 12, 24, 3]"
410,add,32,52959172867855269837456030923362,5296917286785526253723928543215,0,14742073108885487887065312623156,0,"{'ok': True, 'value': 52959172867855269837456030923362, 'stdout': '52959172867855269837456030923362\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0843362808227539}",1,Compute: 42463427565749507333732102380147 + 10495745302105762503723928543215
411,sub,4,867,867,1,8351,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '  File ""/tmp/cot_exec_x6qbdnm7/main.py"", line 14\n    {""rationale"": ""```python\n                  ^\nSyntaxError: unterminated string literal (detected at line 14)\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.07634282112121582}",0,Compute: 9218 - 8351
412,knap,2,10,,0,5,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07962298393249512}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [1, 5, 5]
V = [10, 7, 3]
C = 5"
413,mul,2,1050,1050,1,1050,1,"{'ok': True, 'value': 1050, 'stdout': '1050\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08848738670349121}",1,Compute: 75 * 14
414,lcs,8,3,2,0,0,0,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09310650825500488}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""aaddcadb""
T = ""cbbdbcc"""
415,rod,16,528,122,0,0,0,"{'ok': True, 'value': 528, 'stdout': '528\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09308505058288574}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 16
P = [33, 32, 34, 39, 38, 44, 19, 1, 9, 41, 22, 29, 27, 39, 22, 40]"
416,ilp_partition,32,0,609,0,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08553147315979004}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [45, 71, 7, 23, 28, 63, 61, 35, 23, 72, 47, 12, 53, 31, 20, 23, 34, 15, 72, 25, 26, 70, 54, 8]"
417,add,2,85,85,1,85,1,"{'ok': True, 'value': 85, 'stdout': '85\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08844327926635742}",1,Compute: 14 + 71
418,knap,16,430,152,0,0,0,"{'ok': True, 'value': 430, 'stdout': '430\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.18711304664611816}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [21, 31, 19, 2, 1, 1, 6, 9, 16, 32, 13, 7, 6, 18, 7, 13]
V = [17, 39, 18, 44, 19, 17, 14, 51, 62, 29, 7, 59, 29, 61, 28, 39]
C = 101"
419,sub,8,7394223,7391293,0,7393223,0,"{'ok': True, 'value': 7394223, 'stdout': '7394223\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08815360069274902}",1,Compute: 18557639 - 11163416
420,ilp_prod,4,42,28,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.37994980812072754}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [7, 4, 7]
consumption (rows=resources) = [[3, 1, 1], [3, 2, 2], [3, 1, 2]]
capacity = [15, 13, 14]
upper_bounds = [4, 6, 6]"
421,knap,4,22,18,0,5,0,"{'ok': True, 'value': 22, 'stdout': '22\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07246923446655273}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [1, 6, 2, 4]
V = [7, 3, 15, 7]
C = 6"
422,knap,16,292,127,0,0,0,"{'ok': True, 'value': 292, 'stdout': '292.0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.19747233390808105}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [24, 22, 20, 8, 25, 4, 14, 30, 31, 8, 19, 23, 16, 8, 31, 10]
V = [56, 7, 6, 4, 5, 13, 36, 14, 27, 13, 34, 3, 11, 38, 22, 60]
C = 146"
423,ilp_assign,4,17,,0,28,0,"{'ok': True, 'value': 17, 'stdout': '17\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.41047215461730957}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 6, 3, 5], [7, 11, 8, 11], [8, 12, 3, 7], [1, 2, 10, 4]]"
424,add,16,13001456797452087,1,0,12991456807752087,0,"{'ok': True, 'value': 22160743388649249, 'stdout': '22160743388649249\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08731436729431152}",0,Compute: 3842170206254925 + 9159286591197162
425,ilp_assign,16,105,-7,0,25,0,"{'ok': True, 'value': 105, 'stdout': '105\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.41840457916259766}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[43, 7, 16, 38, 13, 24, 21], [39, 25, 26, 22, 31, 9, 19], [25, 5, 38, 28, 35, 33, 11], [34, 18, 39, 34, 15, 25, 46], [47, 40, 39, 29, 12, 34, 36], [46, 48, 34, 30, 16, 15, 31], [11, 25, 22, 20, 41, 6, 37]]"
426,ilp_assign,2,7,3,0,3,0,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.19947004318237305}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 3], [4, 6]]"
427,lcs,4,2,2,1,0,0,"{'ok': True, 'value': 2, 'stdout': '2\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07996630668640137}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""adbb""
T = ""baaba"""
428,mul,2,5056,5056,1,4976,0,"{'ok': True, 'value': 5056, 'stdout': '5056\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07594156265258789}",1,Compute: 64 * 79
429,ilp_prod,16,100,1,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.3395695686340332}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [28, 29, 15, 14, 6, 7]
consumption (rows=resources) = [[14, 2, 12, 13, 6, 3], [5, 5, 5, 5, 13, 15], [16, 15, 12, 9, 2, 16], [13, 13, 13, 4, 3, 16]]
capacity = [50, 34, 60, 38]
upper_bounds = [3, 3, 3, 3, 3, 3]"
430,lcs,16,5,0,0,0,0,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07900071144104004}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""ccacaaabcaacbbac""
T = ""ddddbbdbabbabbdbd"""
431,ilp_partition,2,0,0,1,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09391427040100098}",1,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 3, 5, 2]"
432,ilp_assign,32,89,200,0,81,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.19922471046447754}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[41, 30, 89, 19, 81, 79, 49], [1, 25, 77, 2, 44, 1, 50], [28, 25, 11, 5, 80, 80, 40], [49, 21, 74, 59, 47, 52, 82], [23, 55, 32, 59, 92, 54, 10], [76, 10, 80, 21, 17, 49, 51], [10, 20, 30, 80, 75, 19, 76]]"
433,mul,4,22475132,22474632,0,22334392,0,"{'ok': True, 'value': 22475132, 'stdout': '22475132\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08033204078674316}",1,Compute: 3356 * 6697
434,ilp_prod,32,338,300,0,106,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.3466207981109619}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [87, 9, 63, 82, 41, 44]
consumption (rows=resources) = [[3, 8, 23, 28, 24, 16], [20, 27, 14, 15, 19, 26], [9, 21, 19, 22, 11, 18], [19, 28, 12, 5, 6, 7]]
capacity = [67, 70, 123, 106]
upper_bounds = [3, 3, 3, 3, 3, 3]"
435,sub,32,13682109075738233543910224781388,0,0,134629988977336345446341241884688,0,"{'ok': True, 'value': 13682109075738233543910224781388, 'stdout': '13682109075738233543910224781388\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07055115699768066}",1,Compute: 75660432425282012100777835235803 - 61978323349543778556867610454415
436,ilp_partition,32,1,240,0,69,0,"{'ok': False, 'value': None, 'stdout': 'inf\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08348965644836426}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [8, 72, 65, 56, 35, 69, 92, 96, 69, 39, 5, 2, 15, 36, 84, 90, 14, 29, 20, 66, 49, 86, 39, 25]"
437,knap,2,9,3,0,0,0,"{'ok': True, 'value': 9, 'stdout': '9\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.18202877044677734}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 4, 5]
V = [6, 9, 6]
C = 6"
438,knap,32,1605,557,0,0,0,"{'ok': True, 'value': 1605, 'stdout': '1605\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.22745919227600098}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [35, 21, 47, 6, 52, 56, 25, 39, 25, 52, 32, 58, 7, 38, 28, 63, 56, 24, 56, 60, 41, 15, 11, 44, 41, 21, 45, 35, 15, 7, 37, 22]
V = [100, 24, 91, 85, 111, 43, 74, 103, 12, 119, 77, 44, 34, 37, 103, 88, 25, 108, 45, 6, 60, 37, 72, 83, 124, 79, 36, 61, 19, 45, 26, 99]
C = 557"
439,rod,2,8,10,0,6,0,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.07160639762878418}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [4, 6]"
440,knap,16,352,138,0,0,0,"{'ok': True, 'value': 352, 'stdout': '352\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.20310306549072266}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [28, 16, 7, 1, 30, 8, 21, 32, 14, 7, 2, 20, 27, 14, 21, 28]
V = [25, 22, 23, 7, 64, 56, 15, 23, 2, 6, 11, 59, 56, 45, 25, 8]
C = 138"
441,rod,8,152,5,0,1,0,"{'ok': True, 'value': 152, 'stdout': '152\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09050393104553223}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 8
P = [19, 19, 17, 11, 10, 3, 18, 20]"
442,ilp_partition,2,4,9,0,1,0,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10158705711364746}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [6, 6, 5, 1]"
443,ilp_prod,8,168,102,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.3324735164642334}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [15, 20, 23, 24]
consumption (rows=resources) = [[4, 3, 7, 3], [2, 2, 5, 3], [6, 8, 8, 3], [5, 4, 5, 2]]
capacity = [32, 26, 23, 23]
upper_bounds = [3, 3, 3, 7]"
444,sub,32,65541064721143707753415581247310,1,0,88914513773862822575509373944205,0,"{'ok': True, 'value': 65541064721143707753415581247310, 'stdout': '65541064721143707753415581247310\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0792837142944336}",1,Compute: 88914513773862822575509373944205 - 23373449052719114822093792696895
445,ilp_prod,16,233,155,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'terminate called without an active exception\n', 'retcode': -6, 'timeout': False, 'duration_s': 0.3428621292114258}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [44, 37, 11, 10, 31, 11]
consumption (rows=resources) = [[2, 3, 15, 5, 7, 6], [3, 6, 10, 9, 15, 15], [16, 2, 16, 10, 11, 5], [16, 9, 8, 15, 12, 2]]
capacity = [57, 51, 50, 57]
upper_bounds = [3, 6, 3, 3, 3, 3]"
446,ilp_partition,2,1,1,1,1,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08329510688781738}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 6, 6, 2]"
