idx,kind,digits,truth,answer_nl,correct_nl,answer_code,correct_code,answer_code_exec,correct_code_exec,problem
54,ilp_prod,4,46,Cannot be determined without a linear programming solver,0,62,0,"{'ok': True, 'value': 46, 'stdout': 'Welcome to the CBC MILP Solver \nVersion: 2.10.3 \nBuild Date: Dec 15 2019 \n\ncommand line - /mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/apis/../solverdir/cbc/linux/i64/cbc /tmp/9f8d8e889d424dad90bf36e7764d6537-pulp.mps -max -timeMode elapsed -branch -printingOptions all -solution /tmp/9f8d8e889d424dad90bf36e7764d6537-pulp.sol (default strategy 1)\nAt line 2 NAME          MODEL\nAt line 3 ROWS\nAt line 8 COLUMNS\nAt line 27 RHS\nAt line 31 BOUNDS\nAt line 35 ENDATA\nProblem MODEL has 3 rows, 3 columns and 9 elements\nCoin0008I MODEL read with 0 errors\nOption for timeMode changed from cpu to elapsed\nContinuous objective value is 47.2 - 0.00 seconds\nCgl0004I processed model has 3 rows, 3 columns (3 integer (0 of which binary)) and 9 elements\nCutoff increment increased from 1e-05 to 0.9999\nCbc0012I Integer solution of -40 found by DiveCoefficient after 0 iterations and 0 nodes (0.00 seconds)\nCbc0038I Full problem 3 rows 3 columns, reduced to 2 rows 2 columns\nCbc0012I Integer solution of -46 found by DiveCoefficient after 1 iterations and 0 nodes (0.00 seconds)\nCbc0031I 1 added rows had average density of 2\nCbc0013I At root node, 1 cuts changed objective from -47.2 to -46 in 2 passes\nCbc0014I Cut generator 0 (Probing) - 0 row cuts average 0.0 elements, 1 column cuts (1 active)  in 0.000 seconds - new frequency is 1\nCbc0014I Cut generator 1 (Gomory) - 2 row cuts average 2.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is 1\nCbc0014I Cut generator 2 (Knapsack) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 3 (Clique) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 4 (MixedIntegerRounding2) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0014I Cut generator 5 (FlowCover) - 0 row cuts average 0.0 elements, 0 column cuts (0 active)  in 0.000 seconds - new frequency is -100\nCbc0001I Search completed - best objective -46, took 1 iterations and 0 nodes (0.00 seconds)\nCbc0035I Maximum depth 0, 0 variables fixed on reduced cost\nCuts at root node changed objective from -47.2 to -46\nProbing was tried 2 times and created 1 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nGomory was tried 2 times and created 2 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nKnapsack was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nClique was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nMixedIntegerRounding2 was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nFlowCover was tried 2 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nTwoMirCuts was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\nZeroHalf was tried 1 times and created 0 cuts of which 0 were active after adding rounds of cuts (0.000 seconds)\n\nResult - Optimal solution found\n\nObjective value:                46.00000000\nEnumerated nodes:               0\nTotal iterations:               1\nTime (CPU seconds):             0.00\nTime (Wallclock seconds):       0.00\n\nOption for printingOptions changed from normal to all\nTotal time (CPU seconds):       0.00   (Wallclock seconds):       0.00\n\n46.0\n', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\n', 'retcode': 0, 'timeout': False, 'duration_s': 0.19423389434814453}",1,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [5, 4, 10]
consumption (rows=resources) = [[2, 1, 1], [4, 1, 3], [1, 2, 1]]
capacity = [12, 13, 14]
upper_bounds = [3, 7, 4]"
55,ilp_assign,32,112,,0,90,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_7f9yxgxq/main.py"", line 17, in <module>\n    min_cost = hungarian(C)\n  File ""/tmp/cot_exec_7f9yxgxq/main.py"", line 13, in hungarian\n    min_cost = sum([C[i][j] for i, j in assignments])\nNameError: name \'assignments\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.09227371215820312}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[70, 61, 6, 41, 4, 41, 51], [17, 82, 36, 53, 86, 19, 77], [19, 52, 40, 66, 8, 21, 17], [18, 62, 91, 83, 92, 93, 6], [94, 67, 6, 72, 89, 96, 90], [81, 50, 24, 45, 75, 11, 11], [72, 23, 34, 26, 34, 42, 90]]"
56,knap,2,7,13,0,13,0,"{'ok': True, 'value': 7, 'stdout': '7\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0974264144897461}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 4, 5]
V = [2, 6, 7]
C = 6"
57,ilp_assign,4,14,12,0,30,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_r3334n3j/main.py"", line 4, in <module>\n    row_ind, col_ind = scipy.optimize.linear_sum_assignment(C)\nNameError: name \'scipy\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.2406783103942871}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[12, 11, 4, 1], [11, 3, 3, 6], [9, 5, 2, 10], [8, 11, 3, 1]]"
58,add,2,58,58,1,58,1,"{'ok': True, 'value': 58, 'stdout': '58\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10286736488342285}",1,Compute: 15 + 43
59,add,4,4363,4363,1,4363,1,"{'ok': True, 'value': 4363, 'stdout': '4363\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09362244606018066}",1,Compute: 3049 + 1314
60,rod,2,10,10,1,8,0,"{'ok': True, 'value': 8, 'stdout': '8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09996247291564941}",0,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 2
P = [5, 3]"
61,ilp_prod,2,18,6,0,23,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_p394j7rz/main.py"", line 7, in <module>\n    x1 = LpVariable(""x_1"", 0, upper_bounds[0])  \nNameError: name \'upper_bounds\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.17751789093017578}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [6, 5]
consumption (rows=resources) = [[1, 3], [2, 3]]
capacity = [6, 7]
upper_bounds = [3, 3]"
62,ilp_assign,16,58,7,0,100,0,"{'ok': True, 'value': -8, 'stdout': '-8\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.22613096237182617}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 15, 16, 41, 19, 22, 11], [16, 23, 15, 11, 27, 30, 24], [37, 9, 25, 37, 1, 11, 38], [1, 44, 25, 46, 12, 10, 2], [2, 21, 33, 1, 3, 4, 8], [37, 40, 10, 10, 44, 25, 2], [27, 28, 37, 44, 22, 46, 16]]"
63,add,32,142015097264916484845342616074140,142015107284916484845342616344140,0,142015107265916484845342626074140,0,"{'ok': True, 'value': 142015097264916484845342616074140, 'stdout': '142015097264916484845342616074140\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0977318286895752}",1,Compute: 63614992616708114520566631488775 + 78400104648208370324775984585365
64,mul,32,1735616122049056936783496798341010022119269065530673412258020780,23756637470,0,173096996366743969996392764479839622686826624,0,"{'ok': True, 'value': 1735616122049056936783496798341010022119269065530673412258020780, 'stdout': '1735616122049056936783496798341010022119269065530673412258020780\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10328364372253418}",1,Compute: 73058155820062295184423333813570 * 23756637470069348003849196338454
65,add,16,10588711885564532,8911029185494532,0,10588711855564532,0,"{'ok': True, 'value': 10588711885564532, 'stdout': '10588711885564532\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1178293228149414}",1,Compute: 1762398785486839 + 8826313100077693
66,ilp_prod,16,86,,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_tdyx6our/main.py"", line 4, in <module>\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1896376609802246}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [21, 33, 8, 14, 9, 20]
consumption (rows=resources) = [[4, 5, 15, 13, 6, 14], [14, 6, 8, 15, 11, 5], [12, 15, 3, 16, 7, 10], [1, 15, 15, 1, 7, 10]]
capacity = [39, 51, 41, 59]
upper_bounds = [3, 3, 3, 3, 4, 3]"
67,knap,2,17,17,1,17,1,"{'ok': True, 'value': 17, 'stdout': '17\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0971832275390625}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [3, 5, 2]
V = [9, 8, 8]
C = 5"
68,mul,16,67190237593290174076729869487072,Use a calculator or a computer program designed to handle large integers.,0,67092898393386470336,0,"{'ok': True, 'value': 67190237593290174076729869487072, 'stdout': '67190237593290174076729869487072\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09753751754760742}",1,Compute: 6909479298356287 * 9724356162305056
69,ilp_assign,8,24,,0,70,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'no_fenced_code', 'retcode': None, 'timeout': False, 'duration_s': 0.0}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[11, 11, 4, 16, 4, 23, 16], [14, 2, 10, 11, 24, 22, 5], [6, 21, 19, 13, 21, 3, 3], [3, 7, 24, 8, 2, 13, 1], [4, 13, 18, 17, 10, 15, 16], [19, 23, 22, 7, 14, 3, 12], [8, 9, 19, 6, 14, 7, 12]]"
70,rod,32,1600,32,0,224,0,"{'ok': True, 'value': 1600, 'stdout': '1600\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10809636116027832}",1,"Rod cutting: Given a rod of length N and price list P[1..N], compute the maximum obtainable revenue.
N = 32
P = [50, 33, 27, 15, 73, 43, 32, 76, 87, 93, 69, 88, 46, 21, 20, 43, 96, 2, 75, 7, 73, 20, 45, 47, 38, 81, 38, 42, 64, 52, 77, 56]"
71,sub,2,13,13,1,13,1,"{'ok': True, 'value': 13, 'stdout': '13\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.12179994583129883}",1,Compute: 61 - 48
72,sub,4,2578,2578,1,2578,1,"{'ok': True, 'value': 2578, 'stdout': '2578\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11072659492492676}",1,Compute: 8290 - 5712
73,knap,8,103,25,0,48,0,"{'ok': True, 'value': 103, 'stdout': '103\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.15343999862670898}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 7, 4, 7, 10, 9, 6, 4]
V = [31, 26, 6, 2, 18, 29, 8, 17]
C = 25"
74,ilp_assign,2,4,5,0,4,1,"{'ok': True, 'value': 4, 'stdout': '4\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.13669419288635254}",1,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[5, 2], [2, 2]]"
75,ilp_partition,2,1,5,0,1,1,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.11733531951904297}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 5, 4, 1]"
76,ilp_partition,2,1,5,0,5,0,"{'ok': True, 'value': 5, 'stdout': '5\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10273170471191406}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [3, 5, 3, 6]"
77,knap,8,75,49,0,49,0,"{'ok': True, 'value': 75, 'stdout': '75\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10156726837158203}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [11, 10, 15, 2, 14, 7, 3, 5]
V = [1, 26, 27, 21, 1, 14, 1, 1]
C = 33"
78,knap,4,28,22,0,22,0,"{'ok': True, 'value': 28, 'stdout': '28\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09750723838806152}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [4, 7, 5, 8]
V = [16, 12, 3, 11]
C = 12"
79,ilp_partition,32,0,,0,10,0,"{'ok': True, 'value': 52, 'stdout': '52\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09169864654541016}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [91, 33, 34, 67, 59, 20, 58, 71, 20, 5, 81, 75, 23, 83, 66, 5, 41, 10, 25, 83, 59, 79, 31, 59]"
80,ilp_partition,4,0,0,1,1,0,"{'ok': True, 'value': 6, 'stdout': '6\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10085749626159668}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [8, 11, 7, 10]"
81,ilp_partition,8,1,,0,4,0,"{'ok': True, 'value': 3, 'stdout': '3\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10618329048156738}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [24, 11, 11, 2, 17, 5, 9, 20]"
82,mul,2,3905,3905,1,3905,1,"{'ok': True, 'value': 3905, 'stdout': '3905\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10153317451477051}",1,Compute: 71 * 55
83,add,16,4382461230891940,4382469230911940,0,4382461230891940,1,"{'ok': True, 'value': 4382461230891940, 'stdout': '4382461230891940\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10998344421386719}",1,Compute: 1355025928791222 + 3027435302100718
84,ilp_partition,16,0,0,1,1,0,"{'ok': True, 'value': 36, 'stdout': '36\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.0957784652709961}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [40, 14, 2, 23, 31, 26, 1, 34, 5, 44, 6, 44, 48, 43, 26, 1]"
85,ilp_partition,32,1,1,1,1,1,"{'ok': True, 'value': 53, 'stdout': '53\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.12218332290649414}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [67, 21, 91, 43, 84, 18, 61, 72, 8, 70, 11, 67, 44, 1, 11, 14, 55, 78, 46, 73, 58, 43, 49, 66]"
86,mul,2,3108,3108,1,3108,1,"{'ok': True, 'value': 3108, 'stdout': '3108\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.1192934513092041}",1,Compute: 84 * 37
87,knap,32,1716,,0,917,0,"{'ok': True, 'value': 1716, 'stdout': '1716\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10906720161437988}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [42, 9, 8, 45, 55, 18, 28, 58, 56, 19, 46, 40, 23, 43, 53, 49, 2, 53, 34, 60, 6, 16, 53, 50, 22, 1, 18, 19, 11, 43, 31, 23]
V = [64, 6, 44, 44, 21, 110, 27, 118, 39, 11, 65, 88, 97, 7, 10, 128, 23, 92, 75, 39, 118, 61, 92, 42, 104, 87, 70, 127, 101, 4, 80, 74]
C = 517"
88,ilp_prod,8,55,Cannot be determined without using a dedicated algorithm,0,0,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': '/mnt/nlpgpu-io1/data/terry/ToolProj/.pixi/envs/default/lib/python3.10/site-packages/pulp/pulp.py:1489: UserWarning: Spaces are not permitted in the name. Converted to \'_\'\n  warnings.warn(""Spaces are not permitted in the name. Converted to \'_\'"")\nTraceback (most recent call last):\n  File ""/tmp/cot_exec_ndr411wn/main.py"", line 7, in <module>\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1649620532989502}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [13, 14, 21, 4]
consumption (rows=resources) = [[8, 8, 7, 6], [3, 4, 7, 5], [1, 3, 3, 5], [6, 6, 6, 2]]
capacity = [26, 17, 17, 24]
upper_bounds = [3, 3, 3, 3]"
89,add,8,74270325,789325,0,74270325,1,"{'ok': True, 'value': 74270325, 'stdout': '74270325\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08585476875305176}",1,Compute: 43679612 + 30590713
90,mul,8,3961792921537000,3963999995755000,0,39691699555000,0,"{'ok': True, 'value': 3961792921537000, 'stdout': '3961792921537000\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09899258613586426}",1,Compute: 83057326 * 47699500
91,sub,32,8889664476346805891872662567347,89188474816346705891872662567347,0,88888674476347505891700652564637,0,"{'ok': True, 'value': 8889664476346805891872662567347, 'stdout': '8889664476346805891872662567347\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.12084507942199707}",1,Compute: 82033201482394529949881898385254 - 73143537006047724058009235817907
92,mul,4,18272306,18275006,0,18271506,0,"{'ok': True, 'value': 18272306, 'stdout': '18272306\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.12741661071777344}",1,Compute: 2501 * 7306
93,ilp_assign,4,10,3,0,3,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec_tqrdjtyd/main.py"", line 20, in <module>\n    min_cost = hungarian(C)\n  File ""/tmp/cot_exec_tqrdjtyd/main.py"", line 9, in hungarian\n    u, v = find_augmenting_path(C)\nTypeError: cannot unpack non-iterable NoneType object\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.10981464385986328}",0,"Assignment problem: Given an n×n cost matrix C, assign each worker to one task minimizing the total cost. Return the minimum total cost as an integer. 
C = [[3, 1, 9, 8], [1, 10, 2, 12], [7, 4, 5, 6], [12, 8, 10, 3]]"
94,lcs,4,1,3,0,2,0,"{'ok': True, 'value': 1, 'stdout': '1\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09699320793151855}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""abba""
T = ""dcb"""
95,lcs,2,0,0,1,0,1,"{'ok': True, 'value': 0, 'stdout': '0\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.10299539566040039}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""bc""
T = ""a"""
96,ilp_prod,16,119,,0,150,0,"{'ok': False, 'value': None, 'stdout': '', 'stderr': 'Traceback (most recent call last):\n  File ""/tmp/cot_exec__8f3wptp/main.py"", line 4, in <module>\n    x = LpVariable.dicts(""x"", range(len(profit)), lowBound=0, cat=\'Integer\')\nNameError: name \'profit\' is not defined\n', 'retcode': 1, 'timeout': False, 'duration_s': 0.1683940887451172}",0,"Production planning: Choose integer quantities x_j ≥ 0 to maximize total profit sum_j profit[j]*x_j, subject to resource constraints sum_j consumption[i][j]*x_j ≤ capacity[i]. Return the max profit.
profit = [35, 18, 18, 14, 21, 26]
consumption (rows=resources) = [[14, 2, 5, 1, 13, 3], [3, 5, 14, 10, 14, 5], [14, 10, 12, 3, 8, 15], [12, 2, 13, 14, 1, 14]]
capacity = [52, 60, 45, 55]
upper_bounds = [3, 4, 3, 3, 4, 3]"
97,knap,32,1472,,0,897,0,"{'ok': True, 'value': 1472, 'stdout': '1472\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.12224960327148438}",1,"0/1 Knapsack: Given item weights W and values V and capacity C, compute the maximum total value.
W = [42, 47, 4, 17, 51, 20, 23, 10, 18, 27, 64, 28, 31, 17, 30, 50, 46, 17, 64, 14, 4, 46, 63, 59, 40, 2, 29, 21, 64, 62, 41, 11]
V = [67, 36, 103, 49, 82, 75, 99, 16, 54, 10, 81, 64, 88, 113, 58, 67, 89, 42, 79, 5, 92, 15, 39, 91, 6, 126, 16, 7, 62, 12, 4, 58]
C = 531"
98,lcs,16,10,,0,9,0,"{'ok': True, 'value': 10, 'stdout': '10\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.09195280075073242}",1,"Compute the length of the Longest Common Subsequence (LCS) between strings:
S = ""cdaaadbcdddbaabc""
T = ""ccadccdddabbbccaa"""
99,ilp_partition,16,0,,0,10,0,"{'ok': True, 'value': 20, 'stdout': '20\n', 'stderr': '', 'retcode': 0, 'timeout': False, 'duration_s': 0.08849382400512695}",0,"Partition: Split the items into two groups to minimize the absolute difference between the sums. Return the minimum difference as an integer.
weights = [5, 9, 27, 37, 43, 23, 7, 28, 28, 16, 31, 25, 15, 26, 16, 42]"
